INFO:root:"28": { "best_fitness":14.29706300258068,  "worst_fitness":14.349184444582924, "avg_fitness":14.329998815105995, "std_dev_fitness":0.015626862463567488, "avg_mutation_step":7603.90064925175 }
INFO:root:"29": { "best_fitness":14.29706300258068,  "worst_fitness":14.341563323129769, "avg_fitness":14.324308493229697, "std_dev_fitness":0.012332816368405528, "avg_mutation_step":99745.06707525243 }
INFO:root:"30": { "best_fitness":14.296983932329091,  "worst_fitness":14.329701329325747, "avg_fitness":14.317313111144115, "std_dev_fitness":0.008534690352197878, "avg_mutation_step":373448.98114661226 }
INFO:root:"31": { "best_fitness":14.28676599857878,  "worst_fitness":14.323012462703153, "avg_fitness":14.313656580689491, "std_dev_fitness":0.007742580157945112, "avg_mutation_step":741270.6748060801 }
INFO:root:"32": { "best_fitness":14.28676599857878,  "worst_fitness":14.317481653377321, "avg_fitness":14.31066898575597, "std_dev_fitness":0.006225689208637262, "avg_mutation_step":435680.1141171223 }
INFO:root:"33": { "best_fitness":14.28676599857878,  "worst_fitness":14.314490628156321, "avg_fitness":14.308821376397443, "std_dev_fitness":0.0053086716375149836, "avg_mutation_step":357787.25988973404 }
INFO:root:"34": { "best_fitness":14.286694224351876,  "worst_fitness":14.312037129106836, "avg_fitness":14.306985419066653, "std_dev_fitness":0.0047407925642994515, "avg_mutation_step":377667.1504332824 }
INFO:root:"35": { "best_fitness":14.28327715702358,  "worst_fitness":14.309262745710518, "avg_fitness":14.305374512684295, "std_dev_fitness":0.004723325041677766, "avg_mutation_step":273914.18927017885 }
INFO:root:"36": { "best_fitness":14.28327715702358,  "worst_fitness":14.307578165164191, "avg_fitness":14.303702780697547, "std_dev_fitness":0.005126690064818608, "avg_mutation_step":568246.3050522521 }
INFO:root:"37": { "best_fitness":14.28327715702358,  "worst_fitness":14.306320025433468, "avg_fitness":14.301781758265188, "std_dev_fitness":0.005675190016719105, "avg_mutation_step":502840.38045214466 }
INFO:root:"38": { "best_fitness":14.28327715702358,  "worst_fitness":14.305412822378418, "avg_fitness":14.300139157566937, "std_dev_fitness":0.005642972183424458, "avg_mutation_step":191298.8939787513 }
INFO:root:"39": { "best_fitness":14.28327715702358,  "worst_fitness":14.304181827703331, "avg_fitness":14.297763720172455, "std_dev_fitness":0.005313023206782439, "avg_mutation_step":231201.48398769135 }
INFO:root:"40": { "best_fitness":14.28327715702358,  "worst_fitness":14.299697472618265, "avg_fitness":14.29381538873914, "std_dev_fitness":0.0042663587804586105, "avg_mutation_step":249156.02255667836 }
INFO:root:"41": { "best_fitness":14.28327715702358,  "worst_fitness":14.295961641295351, "avg_fitness":14.291890954628865, "std_dev_fitness":0.003178312733458891, "avg_mutation_step":697957.9521759513 }
INFO:root:"42": { "best_fitness":14.28327715702358,  "worst_fitness":14.29309243885376, "avg_fitness":14.290052072072182, "std_dev_fitness":0.0023303243958565294, "avg_mutation_step":182432.823253952 }
INFO:root:"43": { "best_fitness":14.28327715702358,  "worst_fitness":14.290661643951488, "avg_fitness":14.288612646514569, "std_dev_fitness":0.0016858468775886157, "avg_mutation_step":395873.0181251942 }
INFO:root:"44": { "best_fitness":14.28327715702358,  "worst_fitness":14.289161651871282, "avg_fitness":14.287536773347007, "std_dev_fitness":0.0012694778094028299, "avg_mutation_step":823089.6086577483 }
INFO:root:"45": { "best_fitness":14.28327715702358,  "worst_fitness":14.288004579023845, "avg_fitness":14.286875525975926, "std_dev_fitness":0.0009940137420303369, "avg_mutation_step":470780.91347967414 }
INFO:root:"46": { "best_fitness":14.28327715702358,  "worst_fitness":14.286980882847962, "avg_fitness":14.286258602889104, "std_dev_fitness":0.0007544329940389546, "avg_mutation_step":596240.3491278972 }
INFO:root:"47": { "best_fitness":14.28327715702358,  "worst_fitness":14.286530946683655, "avg_fitness":14.285835476750036, "std_dev_fitness":0.0007294137775958977, "avg_mutation_step":244962.96074408153 }
INFO:root:"48": { "best_fitness":14.28327715702358,  "worst_fitness":14.286095357027722, "avg_fitness":14.285471661379601, "std_dev_fitness":0.0006579685777490166, "avg_mutation_step":54745.471029690576 }
INFO:root:"49": { "best_fitness":14.28327715702358,  "worst_fitness":14.285681997189176, "avg_fitness":14.285090085162947, "std_dev_fitness":0.0005527393172295276, "avg_mutation_step":68210.16885766397 }
INFO:root:"50": { "best_fitness":14.28327715702358,  "worst_fitness":14.28534682973163, "avg_fitness":14.284818228508817, "std_dev_fitness":0.0004272279289389298, "avg_mutation_step":103065.67669093005 }
INFO:root:"51": { "best_fitness":14.28327715702358,  "worst_fitness":14.284959628914713, "avg_fitness":14.284613184358173, "std_dev_fitness":0.0003499801981838398, "avg_mutation_step":258898.54338442732 }
INFO:root:"52": { "best_fitness":14.28327715702358,  "worst_fitness":14.284728240897799, "avg_fitness":14.284442183369459, "std_dev_fitness":0.00031238164444673304, "avg_mutation_step":238491.6713673251 }
INFO:root:"53": { "best_fitness":14.28327715702358,  "worst_fitness":14.284583054920095, "avg_fitness":14.284312653989707, "std_dev_fitness":0.00028443011197069775, "avg_mutation_step":362765.7717445711 }
INFO:root:"54": { "best_fitness":14.28327715702358,  "worst_fitness":14.284428463729785, "avg_fitness":14.284200316248722, "std_dev_fitness":0.0002428948037402545, "avg_mutation_step":3125807.959548321 }
INFO:root:"55": { "best_fitness":14.28327715702358,  "worst_fitness":14.284300994892858, "avg_fitness":14.284086049539344, "std_dev_fitness":0.00021014296349201967, "avg_mutation_step":1692404.5823659892 }
INFO:root:"56": { "best_fitness":14.28327715702358,  "worst_fitness":14.284173960201185, "avg_fitness":14.283980075424576, "std_dev_fitness":0.0001850769877016767, "avg_mutation_step":11356540.999562843 }
INFO:root:"57": { "best_fitness":14.28327715702358,  "worst_fitness":14.284065022545757, "avg_fitness":14.283917617840064, "std_dev_fitness":0.0001558357881774673, "avg_mutation_step":62294823.96204955 }
INFO:root:"58": { "best_fitness":14.28327715702358,  "worst_fitness":14.283978603476882, "avg_fitness":14.283854533520595, "std_dev_fitness":0.00013316808589804922, "avg_mutation_step":115718745.90433118 }
INFO:root:"59": { "best_fitness":14.28327715702358,  "worst_fitness":14.283923822524047, "avg_fitness":14.283801653720609, "std_dev_fitness":0.0001199483856141823, "avg_mutation_step":46025639.099067576 }
INFO:root:"60": { "best_fitness":14.28327715702358,  "worst_fitness":14.283847491059351, "avg_fitness":14.28375150851021, "std_dev_fitness":0.00010097890591780668, "avg_mutation_step":49287101.50904798 }
INFO:root:"61": { "best_fitness":14.28327715702358,  "worst_fitness":14.283781905093303, "avg_fitness":14.283699902130648, "std_dev_fitness":8.472052148631102e-05, "avg_mutation_step":45459280.53475592 }
INFO:root:"62": { "best_fitness":14.28327715702358,  "worst_fitness":14.28373206874946, "avg_fitness":14.283662345906047, "std_dev_fitness":7.084250875824721e-05, "avg_mutation_step":13284098.750989782 }
INFO:root:"63": { "best_fitness":14.28327715702358,  "worst_fitness":14.283689127888213, "avg_fitness":14.2836261021554, "std_dev_fitness":6.175612847715938e-05, "avg_mutation_step":15829869.172300203 }
INFO:root:"64": { "best_fitness":14.28327715702358,  "worst_fitness":14.28364986111347, "avg_fitness":14.283601017289309, "std_dev_fitness":5.066413618164449e-05, "avg_mutation_step":51191957.31164689 }
INFO:root:"65": { "best_fitness":14.28327715702358,  "worst_fitness":14.283609607202699, "avg_fitness":14.283573628213304, "std_dev_fitness":4.175517457892363e-05, "avg_mutation_step":361119730.6853855 }
INFO:root:"66": { "best_fitness":14.28327715702358,  "worst_fitness":14.283590776135537, "avg_fitness":14.283556048971077, "std_dev_fitness":3.8995358882966966e-05, "avg_mutation_step":88212103.83419609 }
INFO:root:"67": { "best_fitness":14.28327715702358,  "worst_fitness":14.283570555386348, "avg_fitness":14.283539085063337, "std_dev_fitness":3.3437375050491964e-05, "avg_mutation_step":125140057.04449373 }
INFO:root:"68": { "best_fitness":14.28327715702358,  "worst_fitness":14.28354762503853, "avg_fitness":14.283527231230009, "std_dev_fitness":2.806886034556355e-05, "avg_mutation_step":488539004.6972162 }
INFO:root:"69": { "best_fitness":14.28327715702358,  "worst_fitness":14.283535500135013, "avg_fitness":14.283517332511416, "std_dev_fitness":2.642270634529551e-05, "avg_mutation_step":303702420.8236589 }
INFO:root:"70": { "best_fitness":14.28327715702358,  "worst_fitness":14.28352675651255, "avg_fitness":14.283509135345012, "std_dev_fitness":2.422889735928226e-05, "avg_mutation_step":97927695.06362116 }
INFO:root:"71": { "best_fitness":14.28327715702358,  "worst_fitness":14.283517144054887, "avg_fitness":14.283502757973007, "std_dev_fitness":2.2302805210965214e-05, "avg_mutation_step":53796091.46097948 }
INFO:root:"72": { "best_fitness":14.28327715702358,  "worst_fitness":14.283509310117939, "avg_fitness":14.283498209499951, "std_dev_fitness":2.1046118274036518e-05, "avg_mutation_step":94457442.5773642 }
INFO:root:"73": { "best_fitness":14.28327715702358,  "worst_fitness":14.283502611161207, "avg_fitness":14.283494064404715, "std_dev_fitness":2.016232352689887e-05, "avg_mutation_step":175768261.03504 }
INFO:root:"74": { "best_fitness":14.28327715702358,  "worst_fitness":14.283499436453232, "avg_fitness":14.283490142301174, "std_dev_fitness":1.9740537217135297e-05, "avg_mutation_step":22239174.819781892 }
INFO:root:"75": { "best_fitness":14.28327715702358,  "worst_fitness":14.283495899808129, "avg_fitness":14.283485754920749, "std_dev_fitness":1.889483097891428e-05, "avg_mutation_step":8020281.120546404 }
INFO:root:"76": { "best_fitness":14.28327715702358,  "worst_fitness":14.283490883806937, "avg_fitness":14.283482410596594, "std_dev_fitness":1.8099413992944927e-05, "avg_mutation_step":7782926.612553274 }
INFO:root:"77": { "best_fitness":14.28327715702358,  "worst_fitness":14.283486571783406, "avg_fitness":14.283478750508754, "std_dev_fitness":1.7618980164558543e-05, "avg_mutation_step":7177864.767121509 }
INFO:root:"78": { "best_fitness":14.28327715702358,  "worst_fitness":14.28348266248561, "avg_fitness":14.28347560177151, "std_dev_fitness":1.7199626705750255e-05, "avg_mutation_step":4050770.460540317 }
INFO:root:"79": { "best_fitness":14.28327715702358,  "worst_fitness":14.283479338351233, "avg_fitness":14.283472863683048, "std_dev_fitness":1.6715685259971917e-05, "avg_mutation_step":1369820.7696767484 }
INFO:root:"80": { "best_fitness":14.28327715702358,  "worst_fitness":14.283476049304623, "avg_fitness":14.283470419441214, "std_dev_fitness":1.6293527114150507e-05, "avg_mutation_step":1727825.9793031306 }
INFO:root:"81": { "best_fitness":14.28327715702358,  "worst_fitness":14.28347358619953, "avg_fitness":14.28346837460556, "std_dev_fitness":1.6002593837846396e-05, "avg_mutation_step":2154188.3101301803 }
INFO:root:"82": { "best_fitness":14.28327715702358,  "worst_fitness":14.283471746999604, "avg_fitness":14.2834672509345, "std_dev_fitness":1.5804292704462962e-05, "avg_mutation_step":981826.9088049899 }
INFO:root:"83": { "best_fitness":14.28327715702358,  "worst_fitness":14.283469744026718, "avg_fitness":14.283466150903978, "std_dev_fitness":1.5634333135469832e-05, "avg_mutation_step":878625.9189821837 }
INFO:root:"84": { "best_fitness":14.28327715702358,  "worst_fitness":14.283468691676173, "avg_fitness":14.28346518538358, "std_dev_fitness":1.5503039490090767e-05, "avg_mutation_step":1794327.0598879382 }
INFO:root:"85": { "best_fitness":14.28327715702358,  "worst_fitness":14.283466810498908, "avg_fitness":14.283464333523488, "std_dev_fitness":1.5388138041727513e-05, "avg_mutation_step":4956696.906522941 }
INFO:root:"86": { "best_fitness":14.28327715702358,  "worst_fitness":14.283466130916324, "avg_fitness":14.28346357357175, "std_dev_fitness":1.531412694762595e-05, "avg_mutation_step":25819988.146881204 }
INFO:root:"87": { "best_fitness":14.28327715702358,  "worst_fitness":14.283465246996457, "avg_fitness":14.283463011256941, "std_dev_fitness":1.5253865585914244e-05, "avg_mutation_step":33500078.411058813 }
INFO:root:"88": { "best_fitness":14.28327715702358,  "worst_fitness":14.283464603511629, "avg_fitness":14.283462518183667, "std_dev_fitness":1.5203585687449723e-05, "avg_mutation_step":10122061.77000341 }
INFO:root:"89": { "best_fitness":14.28327715702358,  "worst_fitness":14.283464063132588, "avg_fitness":14.28346220171082, "std_dev_fitness":1.5172033982806108e-05, "avg_mutation_step":26962525.27193847 }
INFO:root:"90": { "best_fitness":14.28327715702358,  "worst_fitness":14.283463612371722, "avg_fitness":14.283461872447115, "std_dev_fitness":1.514138854881612e-05, "avg_mutation_step":16479911.175694223 }
INFO:root:"91": { "best_fitness":14.28327715702358,  "worst_fitness":14.283463348499481, "avg_fitness":14.283461673232978, "std_dev_fitness":1.51230622221343e-05, "avg_mutation_step":20078124.181537863 }
INFO:root:"92": { "best_fitness":14.28327715702358,  "worst_fitness":14.283463112782576, "avg_fitness":14.283461426847449, "std_dev_fitness":1.5101384933694815e-05, "avg_mutation_step":23596994.3263247 }
INFO:root:"93": { "best_fitness":14.28327715702358,  "worst_fitness":14.28346280045631, "avg_fitness":14.28346122409986, "std_dev_fitness":1.5082953283802008e-05, "avg_mutation_step":127664315.36506656 }
INFO:root:"94": { "best_fitness":14.28327715702358,  "worst_fitness":14.283462594098483, "avg_fitness":14.283461047974294, "std_dev_fitness":1.5067338417404263e-05, "avg_mutation_step":417371878.8182665 }
INFO:root:"95": { "best_fitness":14.28327715702358,  "worst_fitness":14.283462384109326, "avg_fitness":14.283460942546698, "std_dev_fitness":1.5057991174580906e-05, "avg_mutation_step":174049516.63250113 }
INFO:root:"96": { "best_fitness":14.28327715702358,  "worst_fitness":14.283462276719405, "avg_fitness":14.283460838189919, "std_dev_fitness":1.504911368444329e-05, "avg_mutation_step":133500738.60687277 }
INFO:root:"97": { "best_fitness":14.28327715702358,  "worst_fitness":14.283462156376292, "avg_fitness":14.28346075764166, "std_dev_fitness":1.5042148081601352e-05, "avg_mutation_step":347350218.7648262 }
INFO:root:"98": { "best_fitness":14.28327715702358,  "worst_fitness":14.28346206564011, "avg_fitness":14.283460685025457, "std_dev_fitness":1.5036060794466268e-05, "avg_mutation_step":872463500.6563452 }
INFO:root:"99": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461975624464, "avg_fitness":14.283460576725805, "std_dev_fitness":1.5027018038559286e-05, "avg_mutation_step":1945903484.4455376 }
INFO:root:"100": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461871497796, "avg_fitness":14.283460507209863, "std_dev_fitness":1.5021081922462535e-05, "avg_mutation_step":2865629662.749108 }
INFO:root:"101": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461777050952, "avg_fitness":14.283460432885583, "std_dev_fitness":1.5014768213417466e-05, "avg_mutation_step":3219104973.130246 }
INFO:root:"102": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461699369703, "avg_fitness":14.283460393194394, "std_dev_fitness":1.5011414908806726e-05, "avg_mutation_step":4901097539.041101 }
INFO:root:"103": { "best_fitness":14.28327715702358,  "worst_fitness":14.28346165550032, "avg_fitness":14.283460366285226, "std_dev_fitness":1.5009165765094002e-05, "avg_mutation_step":34805722453.910965 }
INFO:root:"104": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461609941122, "avg_fitness":14.283460339769826, "std_dev_fitness":1.5006962029251104e-05, "avg_mutation_step":88717285968.23857 }
INFO:root:"105": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461588132948, "avg_fitness":14.283460324027152, "std_dev_fitness":1.500565655178402e-05, "avg_mutation_step":35054597857.20534 }
INFO:root:"106": { "best_fitness":14.28327715702358,  "worst_fitness":14.28346156560738, "avg_fitness":14.28346030651867, "std_dev_fitness":1.5004209713078264e-05, "avg_mutation_step":34828653267.55067 }
INFO:root:"107": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461543764506, "avg_fitness":14.283460295077694, "std_dev_fitness":1.5003263330502747e-05, "avg_mutation_step":7327830131.702939 }
INFO:root:"108": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461529317421, "avg_fitness":14.283460287131938, "std_dev_fitness":1.500260959681006e-05, "avg_mutation_step":19804457840.681755 }
INFO:root:"109": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461522444604, "avg_fitness":14.283460279589969, "std_dev_fitness":1.5001991393540184e-05, "avg_mutation_step":44535293021.43255 }
INFO:root:"110": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461515546563, "avg_fitness":14.283460273119736, "std_dev_fitness":1.5001459561914139e-05, "avg_mutation_step":74363522059.97397 }
INFO:root:"111": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461507098501, "avg_fitness":14.283460267783, "std_dev_fitness":1.5001020484307265e-05, "avg_mutation_step":5784815183.500177 }
INFO:root:"112": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461500102955, "avg_fitness":14.283460263232307, "std_dev_fitness":1.5000646635949353e-05, "avg_mutation_step":6538384386.591519 }
INFO:root:"113": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461495395283, "avg_fitness":14.283460259839472, "std_dev_fitness":1.5000368038073374e-05, "avg_mutation_step":21410334978.515377 }
INFO:root:"114": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461490700285, "avg_fitness":14.283460257301115, "std_dev_fitness":1.5000159683841473e-05, "avg_mutation_step":32371004163.486797 }
INFO:root:"115": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461487371207, "avg_fitness":14.283460254937035, "std_dev_fitness":1.499996577782313e-05, "avg_mutation_step":8861160161.05128 }
INFO:root:"116": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461484757755, "avg_fitness":14.283460253316756, "std_dev_fitness":1.4999832890843838e-05, "avg_mutation_step":5755459735.51578 }
INFO:root:"117": { "best_fitness":14.28327715702358,  "worst_fitness":14.28346148288896, "avg_fitness":14.283460252298495, "std_dev_fitness":1.4999749417000616e-05, "avg_mutation_step":1314624562.1659067 }
INFO:root:"118": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461481700577, "avg_fitness":14.283460251646375, "std_dev_fitness":1.4999695963469623e-05, "avg_mutation_step":2090898665.2243295 }
INFO:root:"119": { "best_fitness":14.28327715702358,  "worst_fitness":14.28346148063461, "avg_fitness":14.283460251158715, "std_dev_fitness":1.499965600038651e-05, "avg_mutation_step":4028525778.3955364 }
INFO:root:"120": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461480038902, "avg_fitness":14.283460250937745, "std_dev_fitness":1.4999637894209248e-05, "avg_mutation_step":11171999527.610048 }
INFO:root:"121": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461479695248, "avg_fitness":14.283460250877432, "std_dev_fitness":1.4999632953041533e-05, "avg_mutation_step":4289615765.0358844 }
INFO:root:"122": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461479695248, "avg_fitness":14.283460250877432, "std_dev_fitness":1.4999632953041533e-05, "avg_mutation_step":12330533083.110369 }
INFO:root:"123": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461479695248, "avg_fitness":14.283460250877432, "std_dev_fitness":1.4999632953041533e-05, "avg_mutation_step":15700225943.047005 }
INFO:root:"124": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461479695248, "avg_fitness":14.283460250877432, "std_dev_fitness":1.4999632953041533e-05, "avg_mutation_step":14275181123.916471 }
INFO:root:"125": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461479695248, "avg_fitness":14.283460250877432, "std_dev_fitness":1.4999632953041533e-05, "avg_mutation_step":34958229964.49721 }
INFO:root:"126": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461479695248, "avg_fitness":14.283460250877432, "std_dev_fitness":1.4999632953041533e-05, "avg_mutation_step":92017905179.51149 }
INFO:root:"127": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461479695248, "avg_fitness":14.283460250877432, "std_dev_fitness":1.4999632953041533e-05, "avg_mutation_step":79264771317.31544 }
INFO:root:"128": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461479695248, "avg_fitness":14.283460250877432, "std_dev_fitness":1.4999632953041533e-05, "avg_mutation_step":49746165269.6028 }
INFO:root:"129": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461479695248, "avg_fitness":14.283460250877432, "std_dev_fitness":1.4999632953041533e-05, "avg_mutation_step":33906420452.16769 }
INFO:root:"130": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461479695248, "avg_fitness":14.283460250877432, "std_dev_fitness":1.4999632953041533e-05, "avg_mutation_step":36703682017.443794 }
INFO:root:"131": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461479695248, "avg_fitness":14.283460250877432, "std_dev_fitness":1.4999632953041533e-05, "avg_mutation_step":52382027983.297585 }
INFO:root:"132": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461479695248, "avg_fitness":14.283460250877432, "std_dev_fitness":1.4999632953041533e-05, "avg_mutation_step":402231303314.47565 }
INFO:root:"133": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461479695248, "avg_fitness":14.283460250877432, "std_dev_fitness":1.4999632953041533e-05, "avg_mutation_step":729924680443.9875 }
INFO:root:"134": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461479695248, "avg_fitness":14.283460250877432, "std_dev_fitness":1.4999632953041533e-05, "avg_mutation_step":276012809765.8447 }
INFO:root:"135": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461479695248, "avg_fitness":14.283460250877432, "std_dev_fitness":1.4999632953041533e-05, "avg_mutation_step":264056163777.29614 }
INFO:root:"136": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461479695248, "avg_fitness":14.283460250877432, "std_dev_fitness":1.4999632953041533e-05, "avg_mutation_step":880680570921.8691 }
INFO:root:"137": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461479695248, "avg_fitness":14.283460250877432, "std_dev_fitness":1.4999632953041533e-05, "avg_mutation_step":252062495978.0437 }
INFO:root:"138": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461479695248, "avg_fitness":14.283460250877432, "std_dev_fitness":1.4999632953041533e-05, "avg_mutation_step":797723367529.3066 }
INFO:root:"139": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461479695248, "avg_fitness":14.283460250877432, "std_dev_fitness":1.4999632953041533e-05, "avg_mutation_step":803649816970.3308 }
INFO:root:"140": { "best_fitness":14.28327715702358,  "worst_fitness":14.283461479695248, "avg_fitness":14.283460250877432, "std_dev_fitness":1.4999632953041533e-05, "avg_mutation_step":1879309849057.243 }
